visited	9
virtual	9
violate	9
viewed	9
vicinity	9
verge	9
veggies	9
valued	9
utilized	9
usally	9
usa	9
upkeep	9
universally	9
unify	9
undergraduates	9
unappreciative	9
typographical	9
twice	9
turnaround	9
trumps	9
trials	9
treaties	9
transcription	9
transcribed	9
transcribe	9
trans	9
trains	9
tradeoff	9
totally	9
tiring	9
tied	9
thrive	9
threshold	9
threaten	9
thorough	9
therapists	9
theory	9
theft	9
theater	9
tested	9
territory	9
temper	9
technically	9
teachings	9
tasty	9
tasting	9
tasks	9
targeting	9
tampered	9
tailored	9
switch	9
surrounding	9
supplement	9
sufficience	9
substantial	9
subsides	9
submitted	9
subjects	9
subconscience	9
stuff	9
strike	9
strengthen	9
stories	9
stops	9
stockpile	9
stock	9
stepping	9
stenographer	9
starbucks	9
staged	9
stabilizing	9
spots	9
spock	9
spite	9
spill	9
spices	9
spectators	9
species	9
speaking	9
spares	9
spared	9
spare	9
somehow	9
somebody	9
solving	9
sold	9
soil	9
socially	9
slope	9
slippery	9
sleep	9
skyrocket	9
skype	9
skyline	9
shoving	9
shore	9
shops	9
shoot	9
shoes	9
shift	9
shares	9
shared	9
seven	9
sets	9
sentimentality	9
sentient	9
selection	9
secret	9
seconds	9
seating	9
scientist	9
scholarship	9
scapegoats	9
satisfying	9
saltier	9
salaries	9
routes	9
root	9
romantic	9
roles	9
rigorously	9
ridiculous	9
reviewed	9
retirees	9
resuming	9
restriction	9
responders	9
respecting	9
resorts	9
resolve	9
residing	9
request	9
reporters	9
replicated	9
replacement	9
rent	9
reminded	9
remains	9
relax	9
relative	9
reinforced	9
reigned	9
reformatting	9
reduce	9
recreational	9
recordings	9
recognizing	9
reasonably	9
reasonable	9
reads	9
rank	9
raises	9
rabid	9
quizzes	9
qualities	9
qualified	9
push	9
pursuit	9
purchase	9
provable	9
protesting	9
prostitutes	9
prostitute	9
promises	9
proliferation	9
progressed	9
programmed	9
probability	9
pro	9
pricing	9
previously	9
preventing	9
pretend	9
preforming	9
preemptive	9
preaching	9
practiced	9
possibly	9
possibilities	9
portfolio	9
popularity	9
populace	9
pop	9
poisonous	9
poetry	9
pledged	9
playgrounds	9
plants	9
plant	9
plague	9
pitbull	9
pious	9
picky	9
pick	9
photoshop	9
personnel	9
perks	9
perception	9
perceived	9
pedestrian	9
payment	9
payer	9
patronize	9
patrolled	9
passes	9
parrot	9
paranoia	9
paperwork	9
packaging	9
paces	9
overstatement	9
overextend	9
overdue	9
overdramatizing	9
outsource	9
outcome	9
ourselves	9
orifice	9
orchestrated	9
opposed	9
omnivore	9
oh	9
offenses	9
offended	9
oddly	9
odd	9
obsolete	9
obnoxious	9
obesity	9
obama	9
nutritious	9
nutrient	9
nt	9
nowhere	9
nominal	9
noble	9
nights	9
niche	9
nicer	9
nevertheless	9
navigate	9
naturally	9
narrative	9
napster	9
nap	9
myth	9
musicians	9
murder	9
mouth	9
monarchy	9
moment	9
modifications	9
modes	9
moderate	9
moammar	9
mistreated	9
missle	9
mission	9
missed	9
mine	9
millennials	9
mightmares	9
middleton	9
mid	9
mercy	9
meets	9
meetings	9
meditation	9
mediocre	9
meaning	9
meal	9
maximum	9
math	9
masters	9
masses	9
marriage	9
markets	9
marketplace	9
manhattan	9
mandated	9
management	9
mamma	9
magazines	9
machine	9
lords	9
locations	9
located	9
limitless	9
limitations	9
likelihood	9
lights	9
lifelong	9
libya	9
liable	9
lengthened	9
learns	9
leagal	9
latest	9
lands	9
ladder	9
junk	9
juices	9
judgmental	9
judged	9
joy	9
iphones	9
involvement	9
invented	9
invades	9
introduction	9
intimidated	9
intention	9
intellect	9
instability	9
inhabitants	9
ingredients	9
ingesting	9
influential	9
infiltrate	9
infectious	9
ine	9
indoctrinate	9
individualized	9
independence	9
indebted	9
incorporate	9
incentivize	9
incentives	9
improved	9
importance	9
implemented	9
impacts	9
immediate	9
ignorant	9
identifying	9
identify	9
identified	9
ideal	9
hurricanes	9
hurdle	9
hrs	9
housing	9
houses	9
horribly	9
hookers	9
honors	9
honored	9
homelessness	9
hobo	9
historic	9
hire	9
highlighting	9
height	9
headscarf	9
havoc	9
harvest	9
hardly	9
hands	9
guard	9
grammatical	9
graded	9
governmental	9
globe	9
gladiators	9
giant	9
genocide	9
generous	9
gasoline	9
gadhafi	9
frustrations	9
forte	9
formative	9
formal	9
forged	9
forego	9
flow	9
flourish	9
flavored	9
fixes	9
finger	9
financiall	9
finances	9
film	9
feat	9
fda	9
fault	9
farmers	9
fans	9
factually	9
factory	9
extinction	9
extinct	9
extension	9
exploitative	9
expertise	9
experienced	9
expansion	9
exiting	9
exclude	9
excited	9
event	9
eve	9
essentially	9
essay	9
escapism	9
equation	9
equalizing	9
epically	9
envisioned	9
environments	9
entrepreneurs	9
enslave	9
enrollment	9
enriched	9
encounter	9
employee	9
employed	9
empire	9
embarrassment	9
elite	9
elegance	9
electronically	9
electoral	9
electives	9
educator	9
educating	9
ecosystems	9
economically	9
economical	9
eastern	9
dvd	9
dues	9
ducks	9
dropped	9
draw	9
drag	9
dr.	9
doubled	9
dorm	9
dominate	9
dog	9
documents	9
distracted	9
dishes	9
discreetly	9
discover	9
direction	9
dine	9
digestion	9
digest	9
devotion	9
devastation	9
destroying	9
desperation	9
deserving	9
derived	9
dependable	9
deny	9
dent	9
demographic	9
deliver	9
defunding	9
defund	9
deed	9
debts	9
deadly	9
deadlier	9
darwinism	9
d	9
cutbacks	9
curb	9
cults	9
crush	9
cruise	9
criticizing	9
criticise	9
credentials	9
creativity	9
crazy	9
covered	9
courts	9
counteraction	9
corruption	9
correlation	9
corps	9
continued	9
containing	9
consume	9
connecting	9
congestion	9
conform	9
comradery	9
computerized	9
complaining	9
competitor	9
commute	9
committing	9
comic	9
collateral	9
coffee	9
coddled	9
coaches	9
clothing	9
clogging	9
climb	9
clerics	9
classwork	9
classic	9
civilizations	9
civility	9
civics	9
chore	9
chooses	9
childhood	9
childcare	9
chat	9
changing	9
challenged	9
celebrity	9
ceding	9
catering	9
catches	9
catch	9
caring	9
capitol	9
calls	9
californians	9
buying	9
bunch	9
buds	9
bubble	9
breast	9
bravery	9
bourgeois	9
bosses	9
boosts	9
bonuses	9
bond	9
bombs	9
bold	9
bodybuilders	9
blame	9
billionaires	9
bill	9
bias	9
benefactors	9
beginning	9
begets	9
beast	9
bashar	9
barriers	9
bargain	9
bank	9
bail	9
bag	9
bacteria	9
backup	9
awake	9
authorizing	9
authorities	9
australians	9
audio	9
attributes	9
atmospheres	9
athlete	9
ate	9
associate	9
assistance	9
assist	9
aspects	9
asleep	9
apparent	9
apartheid	9
anytime	9
annoyance	9
anguish	9
amongst	9
amend	9
ambiance	9
ambassadors	9
ambassador	9
allocating	9
allergy	9
align	9
aired	9
aipac	9
aide	9
afloat	9
afforded	9
affects	9
adventures	9
advancement	9
admittedly	9
administered	9
adjust	9
additions	9
adding	9
addictions	9
achievements	9
accustomed	9
accusations	9
accounting	9
accountability	9
accordingly	9
accommodations	9
accommodate	9
accepting	9
80	9
7	9
2008	9
1940s	9
watched	8
virtue	8
unwisely	8
unless	8
unbiased	8
thus	8
tends	8
supported	8
supervision	8
stopped	8
slow	8
sliding	8
shrunk	8
serves	8
seems	8
saint	8
rival	8
retire	8
respected	8
remove	8
regulators	8
proposal	8
propaganda	8
prohibition	8
produced	8
privatizing	8
princeton	8
poverty	8
pope	8
participants	8
opt	8
objectives	8
nun	8
nonresidents	8
night	8
mostly	8
mortality	8
members	8
managers	8
longtime	8
logical	8
lie	8
legislatively	8
lawyers	8
lacks	8
knows	8
interfered	8
insults	8
inflexible	8
ignorance	8
hospital	8
healing	8
harmless	8
happens	8
ginsburg	8
ginsberg	8
generally	8
gaps	8
fundamental	8
francis	8
filled	8
fights	8
fares	8
factor	8
expert	8
excessive	8
excels	8
etiquette	8
encourages	8
elevated	8
eager	8
donald	8
directed	8
decreases	8
congressional	8
catholic	8
bridge	8
authors	8
authority	8
attacked	8
android	8
ahead	8
accord	8
accomplished	8
abundance	8
verbal	7
upon	7
unlike	7
unethical	7
trustworthy	7
throughout	7
thorn	7
solid	7
select	7
representing	7
reduction	7
radical	7
pulling	7
picked	7
pet	7
oversight	7
overshadow	7
overall	7
near	7
meaningful	7
manufactured	7
lived	7
literally	7
linked	7
lgbt	7
invest	7
infrastructure	7
influenced	7
inevitably	7
immune	7
illness	7
himself	7
hide	7
heroin	7
gun	7
greatly	7
friendly	7
forcing	7
failures	7
exchanges	7
exchange	7
evident	7
employer	7
edge	7
dream	7
difficulty	7
deprived	7
denouncing	7
decade	7
creditors	7
commenting	7
clearly	7
checked	7
background	7
avoiding	7
approval	7
active	7
a.c.a.	7
worthy	6
wing	6
whenever	6
weston	6
water	6
wasteful	6
wakeful	6
vow	6
viable	6
vehicles	6
vegetable	6
usury	6
usage	6
untruthful	6
untrustworthy	6
unsupportable	6
unregulated	6
unrealistic	6
unproven	6
unions	6
unintelligent	6
unfamiliar	6
uncalculated	6
ultimate	6
ugly	6
travelling	6
trait	6
touch	6
tight	6
threatened	6
thoroughly	6
tennis	6
temporary	6
tech	6
susceptible	6
supports	6
suggest	6
successfully	6
substances	6
stupidity	6
strung	6
struggling	6
struggles	6
strain	6
steroids	6
sterilized	6
specifically	6
spa	6
souls	6
smoking	6
slaughtered	6
slam	6
sitting	6
shot	6
shop	6
shelter	6
shell	6
shed	6
secondary	6
seasonal	6
scope	6
sad	6
russian	6
ride	6
rewards	6
resulting	6
responsibly	6
remained	6
relevance	6
reform	6
recreation	6
reconsidered	6
readership	6
raw	6
quo	6
quiet	6
questioning	6
pushing	6
purchasing	6
punish	6
publisher	6
provisions	6
protests	6
promoting	6
promote	6
project	6
prohibitive	6
print	6
principles	6
pride	6
pre	6
poultry	6
potentially	6
posters	6
post	6
popcorn	6
politicans	6
poet	6
pocket	6
plural	6
plans	6
planned	6
plain	6
physiological	6
periods	6
penalties	6
penalize	6
pefestrians	6
participating	6
park	6
pandering	6
pacing	6
pace	6
overshadows	6
overpopulated	6
outsiders	6
orders	6
omnivorous	6
occasionally	6
notch	6
north	6
norms	6
nonmembers	6
necessitate	6
nationalism	6
mutilation	6
muse	6
moving	6
movie	6
movement	6
motivate	6
monarchs	6
misled	6
minimized	6
message	6
mediatation	6
mechanization	6
masculine	6
marry	6
marginal	6
manufacturing	6
manlier	6
manipulated	6
mandates	6
mainstream	6
mainly	6
magic	6
lotteries	6
losses	6
locked	6
literary	6
listed	6
light	6
lifestyle	6
lieu	6
lending	6
legitimize	6
legality	6
lebanon	6
layout	6
lawyer	6
lane	6
labels	6
kingdom	6
king	6
jorday	6
invade	6
intramural	6
intersections	6
interscholastic	6
interfere	6
insulting	6
inside	6
innocent	6
injured	6
industries	6
induced	6
indoor	6
improves	6
impressionable	6
impose	6
imperialist	6
impartial	6
identity	6
hosting	6
highness	6
heavy	6
hearing	6
harms	6
happenings	6
handwriting	6
gym	6
grittier	6
forum	6
forgetting	6
fooled	6
fool	6
flavor	6
firing	6
faux	6
fast	6
farmed	6
excel	6
evaluations	6
entrepreneurial	6
ensures	6
enjoyable	6
enhance	6
elegant	6
electrolytes	6
elections	6
egyptians	6
egypt	6
drunken	6
drinking	6
dominated	6
doesn	6
distance	6
discretion	6
disclose	6
difficulties	6
dictated	6
diagnose	6
develops	6
detract	6
deport	6
demand	6
dehumanizing	6
defending	6
czarist	6
crossing	6
criticized	6
creatively	6
cows	6
coverage	6
courageous	6
costing	6
corrections	6
constructive	6
consenting	6
connecticut	6
connect	6
conducted	6
conducive	6
compromises	6
component	6
complain	6
commuting	6
communicate	6
combined	6
cleaner	6
choosing	6
chemically	6
challenge	6
cds	6
catastrophic	6
c.g.i.	6
bullying	6
bully	6
brothels	6
brings	6
bribes	6
bothers	6
boring	6
bookseller	6
black	6
births	6
beside	6
beach	6
bailed	6
badly	6
awkward	6
awarded	6
availability	6
autonomy	6
author	6
attraction	6
attitude	6
attacts	6
assurance	6
architectural	6
approved	6
amazing	6
alliances	6
ages	6
agent	6
aficionados	6
advising	6
advertised	6
advanced	6
accounts	6
accompany	6
accessible	6
acceptance	6
abusive	6
abilities	6
a.d.h.d.	6
]	6
[	6
5.8	6
3	6
24/7	6
1948	6
...	6
$	6
wrongful	5
wreckage	5
winners	5
willingly	5
wil	5
wifi	5
whatever	5
weeks	5
weather	5
wanting	5
walk	5
vulgar	5
vet	5
untrue	5
unsustainable	5
unneeded	5
unimportant	5
undemocratic	5
trend	5
tradespeople	5
thanks	5
tangential	5
talking	5
swayed	5
sustain	5
suceed	5
successes	5
succeeded	5
staying	5
statements	5
solves	5
smartest	5
slaves	5
silence	5
shorter	5
selfless	5
scammed	5
salted	5
sake	5
riskier	5
rife	5
ridiculously	5
rick	5
revamped	5
resisting	5
relying	5
relieve	5
relaxed	5
realizing	5
psychology	5
provoke	5
property	5
procreating	5
prenatal	5
portions	5
popping	5
plethora	5
plentiful	5
physical	5
pets	5
permitting	5
peacful	5
passed	5
overeat	5
openly	5
oncologist	5
ny	5
negligible	5
nationwide	5
nasty	5
monitarily	5
mixed	5
miraculous	5
midwives	5
midwife	5
luxury	5
lunatic	5
lowers	5
loves	5
locaitons	5
litter	5
lets	5
leftist	5
journalism	5
irresponsibility	5
intended	5
instance	5
inspires	5
insatiable	5
inherent	5
inexperience	5
inclusive	5
impressive	5
impervious	5
immutable	5
ideology	5
homeowners	5
historians	5
girls	5
furniture	5
fruitful	5
forecasting	5
fitness	5
female	5
favors	5
eye	5
expressing	5
experiencing	5
expenses	5
expand	5
exercising	5
excuses	5
example	5
equvilant	5
equate	5
enrich	5
enjoys	5
ego	5
drives	5
dreher	5
drawn	5
doubtlessly	5
doen't	5
doen	5
disturbing	5
distances	5
disapproval	5
differences	5
dictatorship	5
devolve	5
detrimental	5
detest	5
destablize	5
desire	5
deranged	5
demagoguery	5
degrading	5
declined	5
decent	5
data	5
cured	5
cruel	5
crucial	5
cops	5
cooperating	5
convictions	5
converting	5
context	5
contained	5
congressman	5
congested	5
conducts	5
conduct	5
competitiveness	5
compare	5
commercial	5
cleaned	5
cheap	5
charitable	5
cartel	5
blocking	5
bible	5
bestowed	5
benefitting	5
begins	5
basically	5
backwater	5
baby	5
awareness	5
avaliable	5
attract	5
attentive	5
attempt	5
asked	5
applicable	5
anchor	5
alleviate	5
allen	5
aids	5
aggressive	5
admitted	5
adhere	5
adhd	5
absorb	5
absent	5
13	5
'm	5
writer	4
worsen	4
wildlife	4
white	4
vulnerable	4
volunteers	4
void	4
vitriol	4
vile	4
vetted	4
varied	4
utmost	4
utilizing	4
utilizes	4
upsets	4
upper	4
unwanted	4
unsalted	4
unpredictable	4
unofficial	4
underpopulated	4
unconventional	4
unavailable	4
tyranny	4
turmoil	4
trades	4
toward	4
toes	4
tipped	4
threats	4
thoughts	4
theresa	4
theories	4
tempting	4
tad	4
systems	4
symbol	4
supposed	4
stress	4
stingy	4
sticking	4
stab	4
soon	4
senior	4
secular	4
scientific	4
ritical	4
rewarded	4
restructuring	4
religions	4
relieves	4
receiving	4
rebel	4
procedure	4
prey	4
prejudices	4
preferred	4
practically	4
pollution	4
performing	4
percentages	4
percent	4
patents	4
passing	4
paretnts	4
overlooked	4
overlook	4
outnumber	4
opens	4
occassions	4
objective	4
nuts	4
noses	4
nor	4
noise	4
newer	4
neither	4
negatives	4
munchausen	4
monopolies	4
monetarily	4
modified	4
mindless	4
mail	4
loving	4
liver	4
livelihood	4
leftover	4
laundering	4
kurd	4
justify	4
judges	4
islam	4
intolerance	4
integral	4
intact	4
insufficiently	4
inspire	4
infant	4
indoctrinating	4
impression	4
horrifying	4
holy	4
hijab	4
hazardous	4
hating	4
hat	4
habit	4
greedy	4
fuels	4
fruitless	4
forecasts	4
forebears	4
fits	4
fingers	4
fill	4
females	4
fearing	4
exists	4
exclusive	4
ethnic	4
equates	4
epidemic	4
enterprises	4
enhanced	4
ended	4
embrace	4
elevate	4
editorial	4
economies	4
ease	4
earns	4
drowned	4
drains	4
divergent	4
distracts	4
distract	4
disrespected	4
dishonest	4
degrades	4
define	4
defacto	4
decorum	4
debates	4
database	4
cue	4
cubicles	4
crowdsource	4
crowds	4
credible	4
consensus	4
connection	4
conflicts	4
conflicting	4
conductive	4
complacent	4
communally	4
color	4
coerce	4
clash	4
claims	4
civilized	4
chinese	4
careers	4
capabilities	4
cancer	4
broader	4
boys	4
box	4
book	4
blurred	4
bear	4
bankruptcy	4
ballot	4
audience	4
attitudes	4
assume	4
arguing	4
anxiety	4
alwayst	4
africans	4
advancements	4
adequately	4
address	4
acheive	4
abysmal	4
50	4
100	4
!	4
yes	3
worried	3
woes	3
wiser	3
wisely	3
wins	3
wildly	3
wild	3
wheels	3
weeded	3
weaknesses	3
warranted	3
wall	3
waited	3
vulgarity	3
voted	3
volumes	3
voicing	3
vocational	3
vitality	3
visitors	3
visions	3
viruses	3
violated	3
vice	3
viability	3
vets	3
versa	3
venue	3
vary	3
validated	3
uses	3
user	3
uphold	3
upgrade	3
untreated	3
unreliable	3
unqualified	3
unlawfully	3
unionized	3
unfold	3
unfairness	3
undiagnosed	3
undeveloped	3
understandably	3
underlying	3
uncritical	3
uncover	3
unchallenged	3
tution	3
turnover	3
tuning	3
tuitions	3
trolls	3
trollish	3
troll	3
trigger	3
tried	3
trick	3
transition	3
transcript	3
traders	3
towns	3
topic	3
toll	3
tolerated	3
todays	3
threatening	3
thread	3
thoughtful	3
thoughful	3
thin	3
theses	3
therapy	3
theocratic	3
thailand	3
texting	3
text	3
testament	3
test	3
tendency	3
tenants	3
techniques	3
taxation	3
tariffs	3
tank	3
talented	3
tactics	3
symptoms	3
sympathy	3
symbols	3
sweeping	3
sweden	3
sustenance	3
suspensions	3
surveys	3
surgical	3
surgeries	3
suppress	3
supportive	3
sum	3
suggests	3
succeeding	3
subdue	3
subconscious	3
stylish	3
stubborness	3
stroke	3
stripped	3
stretching	3
stools	3
stifled	3
steadying	3
stats	3
statistics	3
standings	3
spread	3
specialized	3
spanish	3
sounds	3
socioecomonics	3
soccer	3
smokers	3
sloppily	3
skip	3
siphoned	3
sinners	3
silent	3
signs	3
signed	3
shunned	3
shouldering	3
shortcomings	3
shoppers	3
sexism	3
separation	3
separate	3
sends	3
segregating	3
seeing	3
sedan	3
secretive	3
sculptors	3
scratching	3
score	3
sciences	3
schoolyard	3
schooldays	3
scholars	3
scheduled	3
savers	3
saturday	3
satisfy	3
satisfaction	3
sanctuary	3
saltiness	3
safely	3
rulings	3
routinely	3
route	3
rounded	3
roots	3
rocky	3
rising	3
riders	3
revolutions	3
retention	3
rested	3
responded	3
reservation	3
researched	3
requiring	3
repressive	3
representative	3
representation	3
replant	3
repeat	3
repaid	3
renters	3
renewable	3
remarks	3
relegating	3
relating	3
related	3
reinforce	3
reign	3
regimes	3
regard	3
reducing	3
reduces	3
recovery	3
recovering	3
recommendation	3
realistic	3
ready	3
reader	3
re	3
ratified	3
rapid	3
radio	3
racism	3
questioned	3
quarrels	3
qualify	3
qaeda	3
qa'eda	3
punishment	3
punishing	3
punished	3
pump	3
publicly	3
psychotherapists	3
pseudo	3
provider	3
prototypes	3
protective	3
protecting	3
prospect	3
prone	3
proliferate	3
projects	3
profane	3
product	3
procreate	3
privilege	3
priority	3
primarily	3
prevalent	3
presently	3
prescribed	3
prescribe	3
prepare	3
pregnancy	3
precedent	3
precautions	3
pose	3
portrayed	3
portray	3
portion	3
poorer	3
pools	3
polygamy	3
polls	3
pollings	3
polling	3
politician	3
plummeting	3
plantation	3
pieces	3
physicians	3
personally	3
personality	3
period	3
percentage	3
payed	3
paycheck	3
patenting	3
passionate	3
passengers	3
partners	3
partnering	3
parking	3
pandemic	3
pageantry	3
ownership	3
owe	3
overtaxed	3
overnight	3
overestimated	3
outnumbered	3
outcomes	3
outbreaks	3
ours	3
originating	3
originates	3
oppressing	3
oppressed	3
operations	3
op	3
offices	3
offenders	3
odds	3
occurred	3
occupation	3
obviously	3
obligated	3
numbers	3
notwithstanding	3
norm	3
noncompliance	3
nicked	3
negatively	3
needy	3
neck	3
nearby	3
mundane	3
mumps	3
multiple	3
morality	3
morale	3
monitor	3
monarchies	3
mom	3
moderating	3
mobility	3
mobile	3
mixing	3
mitigate	3
misdiagnose	3
mis	3
millionaires	3
mild	3
met	3
menu	3
member	3
medicinal	3
medication	3
med	3
measurement	3
mckesson	3
material	3
massive	3
masked	3
margin	3
malthusian	3
malicious	3
loophole	3
long-	3
lively	3
literal	3
listeners	3
liquor	3
limits	3
likley	3
likey	3
lesser	3
lessen	3
leisure	3
leeway	3
leeching	3
leaning	3
leaf	3
laissez	3
labeling	3
korea	3
kinds	3
kindle	3
key	3
justification	3
justifiable	3
judgments	3
judgements	3
judgement	3
jpm	3
joke	3
jihadists	3
jesus	3
jeopardizing	3
jars	3
jailing	3
jailed	3
investors	3
intolerable	3
interventions	3
interrupting	3
interpret	3
internal	3
intentions	3
integrity	3
insulted	3
instruction	3
instinct	3
inspirational	3
inspect	3
innovative	3
inhibits	3
infringes	3
info	3
inducement	3
indoors	3
indicator	3
indexed	3
incorrectly	3
incompetent	3
includes	3
incidents	3
incarceration	3
inability	3
imports	3
imporant	3
implementation	3
impart	3
impairment	3
image	3
illnesses	3
illegally	3
ideologies	3
ideological	3
ideals	3
i.o.c.	3
hurting	3
hurricane	3
humility	3
humankind	3
housewives	3
hoping	3
hope	3
homosexual	3
homeschooled	3
homeowner	3
holds	3
holdovers	3
historical	3
hip	3
hillary	3
hezbollah	3
hegemony	3
heaven	3
heated	3
heading	3
head	3
hea	3
harvestable	3
harming	3
harmed	3
hardships	3
hardcore	3
happened	3
haitians	3
hacks	3
gullible	3
guise	3
guilt	3
guarantees	3
grounding	3
grease	3
granted	3
grant	3
grandfather	3
grand	3
graduates	3
governing	3
god	3
goals	3
glimpse	3
geology	3
gene	3
gems	3
gather	3
gates	3
gap	3
gained	3
fuel	3
frivolous	3
fringe	3
friend	3
foundling	3
founding	3
forwards	3
forthcoming	3
formed	3
format	3
foresee	3
following	3
followed	3
fluent	3
flood	3
flat	3
fixed	3
finland	3
felony	3
fellons	3
feed	3
favoritism	3
favorite	3
fashionably	3
farming	3
faire	3
fades	3
faction	3
f.d.a.	3
exuberant	3
extremist	3
extremest	3
extends	3
expressed	3
exploits	3
exempt	3
executives	3
exceed	3
exact	3
evaluating	3
establishment	3
escape	3
error	3
eradicated	3
enthusiastically	3
entered	3
enriching	3
enlightening	3
enjoying	3
engines	3
engineers	3
engineering	3
engine	3
engage	3
endangers	3
empower	3
emphasizes	3
ed	3
ecosystem	3
ecosphere	3
eater	3
earnings	3
earlier	3
dunks	3
drunkards	3
drops	3
dreck	3
downloads	3
dividends	3
district	3
distribution	3
disrespect	3
display	3
disguised	3
discussing	3
discreet	3
discoveries	3
discontinued	3
disciplines	3
discern	3
disbanded	3
disastrous	3
disagreements	3
disagree	3
disability	3
directly	3
dictating	3
diagnoses	3
developing	3
develop	3
detriment	3
deterrent	3
determine	3
destroys	3
desirable	3
deray	3
deportations	3
delivering	3
delivered	3
degradation	3
defiant	3
defenses	3
deeper	3
deemed	3
deductible	3
decided	3
dairy	3
dabble	3
cure	3
cult	3
cuban	3
crowded	3
crop	3
critiquing	3
critiques	3
critic	3
criteria	3
covering	3
counterparts	3
counterculture	3
counter	3
costume	3
corridor	3
core	3
cool	3
convince	3
conversations	3
conversation	3
controlled	3
contribute	3
constantly	3
consist	3
consideration	3
confront	3
conditioning	3
condemn	3
comprehensive	3
complementary	3
complement	3
compensated	3
commuters	3
communicable	3
commitment	3
commited	3
commentators	3
comforting	3
combination	3
columbia	3
collaborative	3
collaborate	3
cocaine	3
clause	3
civilization	3
civic	3
childish	3
checking	3
cheated	3
chase	3
charles	3
charging	3
characteristic	3
chalk	3
central	3
catered	3
carrying	3
carribbean	3
caregivers	3
card	3
canonization	3
c	3
busy	3
bus	3
bureaucracies	3
burdening	3
brothel	3
broker	3
broadened	3
branding	3
brains	3
boxes	3
bothered	3
border	3
boomers	3
bonds	3
bolder	3
boards	3
board	3
blindly	3
bleeding	3
bills	3
bid	3
believed	3
beings	3
beholden	3
behalf	3
beforehand	3
beating	3
battle	3
bathroom	3
basket	3
barbarism	3
barbaric	3
baltimore	3
backwards	3
award	3
auto	3
authorized	3
attracts	3
attractive	3
attending	3
attendees	3
attempts	3
attackers	3
attachment	3
atrocities	3
atomic	3
assure	3
assuming	3
associations	3
aspire	3
asian	3
artists	3
artist	3
arrested	3
arming	3
armies	3
arm	3
argued	3
arabs	3
appeared	3
anyways	3
antidepressant	3
annoyed	3
announcement	3
animistic	3
ancestors	3
ambulance	3
alert	3
airlines	3
agreement	3
agreeable	3
agencies	3
afternoon	3
advised	3
adventure	3
adolescents	3
administrative	3
activism	3
acquire	3
achievement	3
achieve	3
abusing	3
abuses	3
abide	3
abandoned	3
7th	3
6th	3
6	3
18	3
yard	2
workforce	2
withdrawn	2
weaker	2
watches	2
villain	2
viciously	2
valuing	2
utterly	2
unprecise	2
unmedicated	2
unites	2
unfiltered	2
uncertain	2
typical	2
toxic	2
told	2
toe	2
terms	2
tells	2
teens	2
technological	2
taser	2
swimmers	2
swim	2
suits	2
suddenly	2
stunt	2
stroking	2
stoped	2
stimulates	2
steal	2
stage	2
sororities	2
software	2
sober	2
smurf	2
smoke	2
skipped	2
site	2
segregate	2
sees	2
screens	2
sane	2
ryan	2
ruins	2
ritual	2
revolt	2
resulted	2
resist	2
resembled	2
repulsive	2
repressing	2
reporting	2
remind	2
relatively	2
rehab	2
reforming	2
reflects	2
referendum	2
recorded	2
reactions	2
questionable	2
prostate	2
properties	2
prohibit	2
production	2
prisoner	2
prevented	2
presidency	2
prescriptions	2
prescribing	2
preposterous	2
predictable	2
preach	2
populations	2
phlanges	2
personalities	2
partisan	2
partially	2
outspoken	2
organically	2
obscene	2
o	2
nyt	2
noy	2
noticed	2
nonsense	2
newspaper	2
neutral	2
mitigated	2
miserable	2
metrics	2
meanwhile	2
meaningless	2
match	2
manner	2
loopholes	2
licenses	2
late	2
kinda	2
jump	2
invective	2
intolerant	2
interact	2
inseparable	2
inhuman	2
infecting	2
indulging	2
indeed	2
inconsequential	2
inaccurate	2
imposed	2
imply	2
imperative	2
immoral	2
immigrant	2
imaginary	2
illogical	2
illegitimized	2
ignores	2
idiots	2
icu	2
hosts	2
hooked	2
honesty	2
honed	2
homosexuality	2
homebirths	2
hole	2
hier	2
hiding	2
healthily	2
hates	2
gem	2
gayness	2
gave	2
garment	2
fuzzy	2
functioning	2
frightens	2
freebies	2
freak	2
fraternities	2
festive	2
felt	2
felon	2
fearful	2
farther	2
extremists	2
exposes	2
exponentially	2
explosive	2
expectations	2
expanded	2
execute	2
excruciating	2
excessively	2
evil	2
equals	2
enforce	2
endless	2
enable	2
electrons	2
electronics	2
editorials	2
distracting	2
distorted	2
disproportionately	2
displays	2
disorder	2
discourages	2
disagreed	2
diminishes	2
devolved	2
device	2
descended	2
denying	2
defiance	2
defenseless	2
dealers	2
dealer	2
curtailed	2
currently	2
currency	2
cubes	2
creators	2
creations	2
corrected	2
copiously	2
considerable	2
consciousness	2
conferring	2
compromised	2
committed	2
columns	2
colonies	2
codified	2
champion	2
catholicism	2
carbon	2
cannibalism	2
bushiness	2
buried	2
breed	2
blind	2
bleak	2
bleach	2
birthing	2
believing	2
beats	2
bearing	2
attacker	2
assimilate	2
aspirin	2
arrest	2
appreciated	2
appointment	2
apple	2
apologize	2
apart	2
antiquated	2
antics	2
analyze	2
analyst	2
amputating	2
advocating	2
accordance	2
9	2
14th	2
youth	1
worlds	1
words	1
wives	1
wind	1
wealth	1
washington	1
waived	1
volatile	1
visits	1
virtually	1
viewpoints	1
vetting	1
valley	1
vaildated	1
unsuccessful	1
unreadable	1
unnoticed	1
uninformed	1
uneducated	1
